split,class_name,class_index,image_path
train,bridge,0,data/set 12/bridge/bridge149.jpg
train,bridge,0,data/set 12/bridge/bridge150.jpg
train,bridge,0,data/set 12/bridge/bridge151.jpg
train,bridge,0,data/set 12/bridge/bridge152.jpg
train,bridge,0,data/set 12/bridge/bridge153.jpg
train,bridge,0,data/set 12/bridge/bridge154.jpg
train,bridge,0,data/set 12/bridge/bridge155.jpg
train,bridge,0,data/set 12/bridge/bridge156.jpg
train,bridge,0,data/set 12/bridge/bridge157.jpg
train,bridge,0,data/set 12/bridge/bridge158.jpg
train,bridge,0,data/set 12/bridge/bridge159.jpg
train,bridge,0,data/set 12/bridge/bridge160.jpg
train,bridge,0,data/set 12/bridge/bridge161.jpg
train,bridge,0,data/set 12/bridge/bridge162.jpg
train,bridge,0,data/set 12/bridge/bridge163.jpg
train,bridge,0,data/set 12/bridge/bridge164.jpg
train,bridge,0,data/set 12/bridge/bridge165.jpg
train,bridge,0,data/set 12/bridge/bridge166.jpg
train,bridge,0,data/set 12/bridge/bridge167.jpg
train,bridge,0,data/set 12/bridge/bridge168.jpg
train,bridge,0,data/set 12/bridge/bridge169.jpg
train,bridge,0,data/set 12/bridge/bridge170.jpg
train,bridge,0,data/set 12/bridge/bridge171.jpg
train,bridge,0,data/set 12/bridge/bridge172.jpg
train,bridge,0,data/set 12/bridge/bridge173.jpg
train,bridge,0,data/set 12/bridge/bridge174.jpg
train,bridge,0,data/set 12/bridge/bridge175.jpg
train,bridge,0,data/set 12/bridge/bridge176.jpg
train,bridge,0,data/set 12/bridge/bridge177.jpg
train,bridge,0,data/set 12/bridge/bridge178.jpg
train,bridge,0,data/set 12/bridge/bridge179.jpg
train,bridge,0,data/set 12/bridge/bridge180.jpg
train,bridge,0,data/set 12/bridge/bridge181.jpg
train,bridge,0,data/set 12/bridge/bridge182.jpg
train,bridge,0,data/set 12/bridge/bridge183.jpg
train,bridge,0,data/set 12/bridge/bridge184.jpg
train,bridge,0,data/set 12/bridge/bridge185.jpg
train,bridge,0,data/set 12/bridge/bridge186.jpg
train,bridge,0,data/set 12/bridge/bridge187.jpg
train,bridge,0,data/set 12/bridge/bridge188.jpg
train,bridge,0,data/set 12/bridge/bridge189.jpg
train,bridge,0,data/set 12/bridge/bridge190.jpg
train,bridge,0,data/set 12/bridge/bridge191.jpg
train,bridge,0,data/set 12/bridge/bridge192.jpg
train,bridge,0,data/set 12/bridge/bridge193.jpg
train,bridge,0,data/set 12/bridge/bridge194.jpg
train,bridge,0,data/set 12/bridge/bridge195.jpg
train,bridge,0,data/set 12/bridge/bridge196.jpg
train,bridge,0,data/set 12/bridge/bridge197.jpg
train,bridge,0,data/set 12/bridge/bridge198.jpg
train,bridge,0,data/set 12/bridge/bridge199.jpg
train,bridge,0,data/set 12/bridge/bridge200.jpg
train,bridge,0,data/set 12/bridge/bridge201.jpg
train,bridge,0,data/set 12/bridge/bridge202.jpg
train,bridge,0,data/set 12/bridge/bridge203.jpg
train,bridge,0,data/set 12/bridge/bridge204.jpg
train,bridge,0,data/set 12/bridge/bridge205.jpg
train,bridge,0,data/set 12/bridge/bridge206.jpg
train,bridge,0,data/set 12/bridge/bridge207.jpg
train,bridge,0,data/set 12/bridge/bridge208.jpg
train,bridge,0,data/set 12/bridge/bridge209.jpg
train,bridge,0,data/set 12/bridge/bridge210.jpg
train,bridge,0,data/set 12/bridge/bridge211.jpg
train,bridge,0,data/set 12/bridge/bridge212.jpg
train,bridge,0,data/set 12/bridge/bridge213.jpg
train,bridge,0,data/set 12/bridge/bridge214.jpg
train,bridge,0,data/set 12/bridge/bridge215.jpg
train,bridge,0,data/set 12/bridge/bridge216.jpg
train,bridge,0,data/set 12/bridge/bridge217.jpg
train,bridge,0,data/set 12/bridge/bridge218.jpg
train,bridge,0,data/set 12/bridge/bridge219.jpg
train,bridge,0,data/set 12/bridge/bridge220.jpg
train,bridge,0,data/set 12/bridge/bridge221.jpg
train,bridge,0,data/set 12/bridge/bridge222.jpg
train,bridge,0,data/set 12/bridge/bridge223.jpg
train,bridge,0,data/set 12/bridge/bridge224.jpg
train,bridge,0,data/set 12/bridge/bridge225.jpg
train,bridge,0,data/set 12/bridge/bridge226.jpg
train,bridge,0,data/set 12/bridge/bridge227.jpg
train,bridge,0,data/set 12/bridge/bridge228.jpg
train,bridge,0,data/set 12/bridge/bridge229.jpg
train,bridge,0,data/set 12/bridge/bridge230.jpg
train,bridge,0,data/set 12/bridge/bridge231.jpg
train,bridge,0,data/set 12/bridge/bridge232.jpg
train,bridge,0,data/set 12/bridge/bridge233.jpg
train,bridge,0,data/set 12/bridge/bridge234.jpg
train,bridge,0,data/set 12/bridge/bridge235.jpg
train,bridge,0,data/set 12/bridge/bridge236.jpg
train,bridge,0,data/set 12/bridge/bridge237.jpg
train,bridge,0,data/set 12/bridge/bridge238.jpg
train,bridge,0,data/set 12/bridge/bridge239.jpg
train,bridge,0,data/set 12/bridge/bridge240.jpg
train,bridge,0,data/set 12/bridge/bridge241.jpg
train,bridge,0,data/set 12/bridge/bridge242.jpg
train,bridge,0,data/set 12/bridge/bridge243.jpg
train,bridge,0,data/set 12/bridge/bridge244.jpg
train,bridge,0,data/set 12/bridge/bridge245.jpg
train,bridge,0,data/set 12/bridge/bridge246.jpg
train,bridge,0,data/set 12/bridge/bridge247.jpg
train,bridge,0,data/set 12/bridge/bridge248.jpg
train,bridge,0,data/set 12/bridge/bridge249.jpg
train,bridge,0,data/set 12/bridge/bridge250.jpg
train,bridge,0,data/set 12/bridge/bridge251.jpg
train,bridge,0,data/set 12/bridge/bridge252.jpg
train,bridge,0,data/set 12/bridge/bridge253.jpg
train,bridge,0,data/set 12/bridge/bridge254.jpg
train,bridge,0,data/set 12/bridge/bridge255.jpg
train,bridge,0,data/set 12/bridge/bridge256.jpg
train,bridge,0,data/set 12/bridge/bridge257.jpg
train,bridge,0,data/set 12/bridge/bridge258.jpg
train,bridge,0,data/set 12/bridge/bridge259.jpg
train,bridge,0,data/set 12/bridge/bridge260.jpg
train,bridge,0,data/set 12/bridge/bridge261.jpg
train,bridge,0,data/set 12/bridge/bridge262.jpg
train,bridge,0,data/set 12/bridge/bridge263.jpg
train,bridge,0,data/set 12/bridge/bridge264.jpg
train,bridge,0,data/set 12/bridge/bridge265.jpg
train,bridge,0,data/set 12/bridge/bridge266.jpg
train,bridge,0,data/set 12/bridge/bridge267.jpg
train,bridge,0,data/set 12/bridge/bridge268.jpg
train,bridge,0,data/set 12/bridge/bridge269.jpg
train,bridge,0,data/set 12/bridge/bridge270.jpg
train,bridge,0,data/set 12/bridge/bridge271.jpg
train,bridge,0,data/set 12/bridge/bridge272.jpg
train,bridge,0,data/set 12/bridge/bridge273.jpg
train,bridge,0,data/set 12/bridge/bridge274.jpg
train,bridge,0,data/set 12/bridge/bridge275.jpg
train,bridge,0,data/set 12/bridge/bridge276.jpg
train,bridge,0,data/set 12/bridge/bridge277.jpg
train,bridge,0,data/set 12/bridge/bridge278.jpg
train,bridge,0,data/set 12/bridge/bridge279.jpg
train,bridge,0,data/set 12/bridge/bridge280.jpg
train,bridge,0,data/set 12/bridge/bridge281.jpg
train,bridge,0,data/set 12/bridge/bridge282.jpg
train,bridge,0,data/set 12/bridge/bridge283.jpg
train,bridge,0,data/set 12/bridge/bridge284.jpg
train,bridge,0,data/set 12/bridge/bridge285.jpg
train,bridge,0,data/set 12/bridge/bridge286.jpg
train,bridge,0,data/set 12/bridge/bridge287.jpg
train,bridge,0,data/set 12/bridge/bridge288.jpg
train,bridge,0,data/set 12/bridge/bridge289.jpg
train,bridge,0,data/set 12/bridge/bridge290.jpg
train,bridge,0,data/set 12/bridge/bridge291.jpg
train,bridge,0,data/set 12/bridge/bridge292.jpg
train,bridge,0,data/set 12/bridge/bridge293.jpg
train,bridge,0,data/set 12/bridge/bridge294.jpg
train,bridge,0,data/set 12/bridge/bridge295.jpg
train,bridge,0,data/set 12/bridge/bridge296.jpg
train,bridge,0,data/set 12/bridge/bridge297.jpg
train,bridge,0,data/set 12/bridge/bridge298.jpg
train,bridge,0,data/set 12/bridge/bridge299.jpg
train,bridge,0,data/set 12/bridge/bridge300.jpg
train,bridge,0,data/set 12/bridge/bridge301.jpg
train,bridge,0,data/set 12/bridge/bridge302.jpg
train,bridge,0,data/set 12/bridge/bridge303.jpg
train,bridge,0,data/set 12/bridge/bridge304.jpg
train,bridge,0,data/set 12/bridge/bridge305.jpg
train,bridge,0,data/set 12/bridge/bridge306.jpg
train,bridge,0,data/set 12/bridge/bridge307.jpg
train,bridge,0,data/set 12/bridge/bridge308.jpg
train,bridge,0,data/set 12/bridge/bridge309.jpg
train,bridge,0,data/set 12/bridge/bridge310.jpg
train,bridge,0,data/set 12/bridge/bridge311.jpg
train,bridge,0,data/set 12/bridge/bridge312.jpg
train,bridge,0,data/set 12/bridge/bridge313.jpg
train,bridge,0,data/set 12/bridge/bridge314.jpg
train,bridge,0,data/set 12/bridge/bridge315.jpg
train,bridge,0,data/set 12/bridge/bridge316.jpg
train,bridge,0,data/set 12/bridge/bridge317.jpg
train,bridge,0,data/set 12/bridge/bridge318.jpg
train,bridge,0,data/set 12/bridge/bridge319.jpg
train,bridge,0,data/set 12/bridge/bridge320.jpg
train,bridge,0,data/set 12/bridge/bridge321.jpg
train,bridge,0,data/set 12/bridge/bridge322.jpg
train,bridge,0,data/set 12/bridge/bridge323.jpg
train,bridge,0,data/set 12/bridge/bridge324.jpg
train,bridge,0,data/set 12/bridge/bridge325.jpg
train,bridge,0,data/set 12/bridge/bridge326.jpg
train,bridge,0,data/set 12/bridge/bridge327.jpg
train,bridge,0,data/set 12/bridge/bridge328.jpg
train,bridge,0,data/set 12/bridge/bridge329.jpg
train,bridge,0,data/set 12/bridge/bridge330.jpg
train,bridge,0,data/set 12/bridge/bridge331.jpg
train,bridge,0,data/set 12/bridge/bridge332.jpg
train,bridge,0,data/set 12/bridge/bridge333.jpg
train,bridge,0,data/set 12/bridge/bridge334.jpg
train,bridge,0,data/set 12/bridge/bridge335.jpg
train,bridge,0,data/set 12/bridge/bridge336.jpg
train,bridge,0,data/set 12/bridge/bridge337.jpg
train,bridge,0,data/set 12/bridge/bridge338.jpg
train,bridge,0,data/set 12/bridge/bridge339.jpg
train,bridge,0,data/set 12/bridge/bridge340.jpg
train,bridge,0,data/set 12/bridge/bridge341.jpg
train,bridge,0,data/set 12/bridge/bridge342.jpg
train,bridge,0,data/set 12/bridge/bridge343.jpg
train,bridge,0,data/set 12/bridge/bridge344.jpg
train,bridge,0,data/set 12/bridge/bridge345.jpg
train,bridge,0,data/set 12/bridge/bridge346.jpg
train,bridge,0,data/set 12/bridge/bridge347.jpg
train,bridge,0,data/set 12/bridge/bridge348.jpg
train,bridge,0,data/set 12/bridge/bridge349.jpg
train,bridge,0,data/set 12/bridge/bridge350.jpg
train,bridge,0,data/set 12/bridge/bridge351.jpg
train,bridge,0,data/set 12/bridge/bridge352.jpg
train,bridge,0,data/set 12/bridge/bridge353.jpg
train,bridge,0,data/set 12/bridge/bridge354.jpg
train,bridge,0,data/set 12/bridge/bridge355.jpg
train,bridge,0,data/set 12/bridge/bridge356.jpg
train,bridge,0,data/set 12/bridge/bridge357.jpg
train,bridge,0,data/set 12/bridge/bridge358.jpg
train,bridge,0,data/set 12/bridge/bridge359.jpg
train,bridge,0,data/set 12/bridge/bridge360.jpg
train,bridge,0,data/set 12/bridge/bridge361.jpg
train,bridge,0,data/set 12/bridge/bridge362.jpg
train,bridge,0,data/set 12/bridge/bridge363.jpg
train,bridge,0,data/set 12/bridge/bridge364.jpg
train,bridge,0,data/set 12/bridge/bridge365.jpg
train,bridge,0,data/set 12/bridge/bridge366.jpg
train,bridge,0,data/set 12/bridge/bridge367.jpg
train,bridge,0,data/set 12/bridge/bridge368.jpg
train,bridge,0,data/set 12/bridge/bridge369.jpg
train,bridge,0,data/set 12/bridge/bridge370.jpg
train,bridge,0,data/set 12/bridge/bridge371.jpg
train,bridge,0,data/set 12/bridge/bridge372.jpg
train,bridge,0,data/set 12/bridge/bridge373.jpg
train,bridge,0,data/set 12/bridge/bridge374.jpg
train,bridge,0,data/set 12/bridge/bridge375.jpg
train,bridge,0,data/set 12/bridge/bridge376.jpg
train,bridge,0,data/set 12/bridge/bridge377.jpg
train,bridge,0,data/set 12/bridge/bridge378.jpg
train,bridge,0,data/set 12/bridge/bridge379.jpg
train,bridge,0,data/set 12/bridge/bridge380.jpg
train,bridge,0,data/set 12/bridge/bridge381.jpg
train,bridge,0,data/set 12/bridge/bridge382.jpg
train,bridge,0,data/set 12/bridge/bridge383.jpg
train,bridge,0,data/set 12/bridge/bridge384.jpg
train,bridge,0,data/set 12/bridge/bridge385.jpg
train,bridge,0,data/set 12/bridge/bridge386.jpg
train,bridge,0,data/set 12/bridge/bridge387.jpg
train,bridge,0,data/set 12/bridge/bridge388.jpg
train,bridge,0,data/set 12/bridge/bridge389.jpg
train,bridge,0,data/set 12/bridge/bridge390.jpg
train,bridge,0,data/set 12/bridge/bridge391.jpg
train,bridge,0,data/set 12/bridge/bridge392.jpg
train,bridge,0,data/set 12/bridge/bridge393.jpg
train,bridge,0,data/set 12/bridge/bridge394.jpg
train,bridge,0,data/set 12/bridge/bridge395.jpg
train,bridge,0,data/set 12/bridge/bridge396.jpg
train,bridge,0,data/set 12/bridge/bridge397.jpg
train,bridge,0,data/set 12/bridge/bridge398.jpg
train,bridge,0,data/set 12/bridge/bridge399.jpg
train,bridge,0,data/set 12/bridge/bridge400.jpg
train,bridge,0,data/set 12/bridge/bridge401.jpg
train,bridge,0,data/set 12/bridge/bridge402.jpg
train,bridge,0,data/set 12/bridge/bridge403.jpg
train,bridge,0,data/set 12/bridge/bridge404.jpg
train,bridge,0,data/set 12/bridge/bridge405.jpg
train,bridge,0,data/set 12/bridge/bridge406.jpg
train,bridge,0,data/set 12/bridge/bridge407.jpg
train,bridge,0,data/set 12/bridge/bridge408.jpg
train,bridge,0,data/set 12/bridge/bridge409.jpg
train,bridge,0,data/set 12/bridge/bridge410.jpg
train,bridge,0,data/set 12/bridge/bridge411.jpg
train,bridge,0,data/set 12/bridge/bridge412.jpg
train,bridge,0,data/set 12/bridge/bridge413.jpg
train,bridge,0,data/set 12/bridge/bridge414.jpg
train,bridge,0,data/set 12/bridge/bridge415.jpg
train,bridge,0,data/set 12/bridge/bridge416.jpg
train,bridge,0,data/set 12/bridge/bridge417.jpg
train,bridge,0,data/set 12/bridge/bridge418.jpg
train,bridge,0,data/set 12/bridge/bridge419.jpg
train,bridge,0,data/set 12/bridge/bridge420.jpg
val,bridge,0,data/set 12/bridge/bridge421.jpg
val,bridge,0,data/set 12/bridge/bridge422.jpg
val,bridge,0,data/set 12/bridge/bridge423.jpg
val,bridge,0,data/set 12/bridge/bridge424.jpg
val,bridge,0,data/set 12/bridge/bridge425.jpg
val,bridge,0,data/set 12/bridge/bridge426.jpg
val,bridge,0,data/set 12/bridge/bridge427.jpg
val,bridge,0,data/set 12/bridge/bridge428.jpg
val,bridge,0,data/set 12/bridge/bridge429.jpg
val,bridge,0,data/set 12/bridge/bridge430.jpg
val,bridge,0,data/set 12/bridge/bridge431.jpg
val,bridge,0,data/set 12/bridge/bridge432.jpg
val,bridge,0,data/set 12/bridge/bridge433.jpg
val,bridge,0,data/set 12/bridge/bridge434.jpg
val,bridge,0,data/set 12/bridge/bridge435.jpg
val,bridge,0,data/set 12/bridge/bridge436.jpg
val,bridge,0,data/set 12/bridge/bridge437.jpg
val,bridge,0,data/set 12/bridge/bridge438.jpg
val,bridge,0,data/set 12/bridge/bridge439.jpg
val,bridge,0,data/set 12/bridge/bridge440.jpg
val,bridge,0,data/set 12/bridge/bridge441.jpg
val,bridge,0,data/set 12/bridge/bridge442.jpg
val,bridge,0,data/set 12/bridge/bridge443.jpg
val,bridge,0,data/set 12/bridge/bridge444.jpg
val,bridge,0,data/set 12/bridge/bridge445.jpg
val,bridge,0,data/set 12/bridge/bridge446.jpg
val,bridge,0,data/set 12/bridge/bridge447.jpg
val,bridge,0,data/set 12/bridge/bridge448.jpg
val,bridge,0,data/set 12/bridge/bridge449.jpg
val,bridge,0,data/set 12/bridge/bridge450.jpg
val,bridge,0,data/set 12/bridge/bridge451.jpg
val,bridge,0,data/set 12/bridge/bridge452.jpg
val,bridge,0,data/set 12/bridge/bridge453.jpg
val,bridge,0,data/set 12/bridge/bridge454.jpg
val,bridge,0,data/set 12/bridge/bridge455.jpg
val,bridge,0,data/set 12/bridge/bridge456.jpg
val,bridge,0,data/set 12/bridge/bridge457.jpg
val,bridge,0,data/set 12/bridge/bridge458.jpg
val,bridge,0,data/set 12/bridge/bridge459.jpg
val,bridge,0,data/set 12/bridge/bridge460.jpg
val,bridge,0,data/set 12/bridge/bridge461.jpg
val,bridge,0,data/set 12/bridge/bridge462.jpg
val,bridge,0,data/set 12/bridge/bridge463.jpg
val,bridge,0,data/set 12/bridge/bridge464.jpg
val,bridge,0,data/set 12/bridge/bridge465.jpg
val,bridge,0,data/set 12/bridge/bridge466.jpg
val,bridge,0,data/set 12/bridge/bridge467.jpg
val,bridge,0,data/set 12/bridge/bridge468.jpg
val,bridge,0,data/set 12/bridge/bridge469.jpg
val,bridge,0,data/set 12/bridge/bridge470.jpg
val,bridge,0,data/set 12/bridge/bridge471.jpg
val,bridge,0,data/set 12/bridge/bridge472.jpg
val,bridge,0,data/set 12/bridge/bridge473.jpg
val,bridge,0,data/set 12/bridge/bridge474.jpg
val,bridge,0,data/set 12/bridge/bridge475.jpg
val,bridge,0,data/set 12/bridge/bridge476.jpg
val,bridge,0,data/set 12/bridge/bridge477.jpg
val,bridge,0,data/set 12/bridge/bridge478.jpg
val,bridge,0,data/set 12/bridge/bridge479.jpg
val,bridge,0,data/set 12/bridge/bridge480.jpg
val,bridge,0,data/set 12/bridge/bridge481.jpg
val,bridge,0,data/set 12/bridge/bridge482.jpg
val,bridge,0,data/set 12/bridge/bridge483.jpg
val,bridge,0,data/set 12/bridge/bridge484.jpg
val,bridge,0,data/set 12/bridge/bridge485.jpg
val,bridge,0,data/set 12/bridge/bridge486.jpg
val,bridge,0,data/set 12/bridge/bridge487.jpg
val,bridge,0,data/set 12/bridge/bridge488.jpg
val,bridge,0,data/set 12/bridge/bridge489.jpg
val,bridge,0,data/set 12/bridge/bridge490.jpg
val,bridge,0,data/set 12/bridge/bridge491.jpg
val,bridge,0,data/set 12/bridge/bridge492.jpg
val,bridge,0,data/set 12/bridge/bridge493.jpg
val,bridge,0,data/set 12/bridge/bridge494.jpg
val,bridge,0,data/set 12/bridge/bridge495.jpg
val,bridge,0,data/set 12/bridge/bridge496.jpg
val,bridge,0,data/set 12/bridge/bridge497.jpg
val,bridge,0,data/set 12/bridge/bridge498.jpg
val,bridge,0,data/set 12/bridge/bridge499.jpg
val,bridge,0,data/set 12/bridge/bridge500.jpg
val,bridge,0,data/set 12/bridge/bridge501.jpg
val,bridge,0,data/set 12/bridge/bridge502.jpg
val,bridge,0,data/set 12/bridge/bridge503.jpg
val,bridge,0,data/set 12/bridge/bridge504.jpg
val,bridge,0,data/set 12/bridge/bridge505.jpg
val,bridge,0,data/set 12/bridge/bridge506.jpg
val,bridge,0,data/set 12/bridge/bridge507.jpg
val,bridge,0,data/set 12/bridge/bridge508.jpg
val,bridge,0,data/set 12/bridge/bridge509.jpg
val,bridge,0,data/set 12/bridge/bridge510.jpg
val,bridge,0,data/set 12/bridge/bridge511.jpg
val,bridge,0,data/set 12/bridge/bridge512.jpg
val,bridge,0,data/set 12/bridge/bridge513.jpg
val,bridge,0,data/set 12/bridge/bridge514.jpg
val,bridge,0,data/set 12/bridge/bridge515.jpg
val,bridge,0,data/set 12/bridge/bridge516.jpg
val,bridge,0,data/set 12/bridge/bridge517.jpg
